CommentID,insurance_line,insurance_subline,confidence,evidence,detected_at
2511382672698957,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2511387826031775,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
2511392399364651,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2511400972697127,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2511404139363477,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
2511416129362278,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2511421146028443,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2511488512688373,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2511887342648490,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2511900095980548,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2511997769304114,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512008082636416,property,property,0.92,tai san,2026-09-16T11:01:31.586651
2512038662633358,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512812345889323,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512821339221757,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2511686462668578,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2511704666000091,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2511813165989241,non_life_general,non_life_general,0.75,mic,2026-09-16T11:01:31.586651
2511884759315415,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2511896132647611,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
2511933695977188,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2511939572643267,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512100989293792,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
2512134702623754,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512135492623675,car,car,0.96,đăng kiểm,2026-09-16T11:01:31.586651
2512186655951892,non_life_general,non_life_general,0.75,pvi,2026-09-16T11:01:31.586651
2512192385951319,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
2512242435946314,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512054665965091,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
2512055655964992,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512067759297115,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512077339296157,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512079135962644,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512079302629294,property,property,0.92,chay no,2026-09-16T11:01:31.586651
2512080232629201,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512091639294727,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512092229294668,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512099899293901,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
2512104945960063,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
2512107655959792,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512108025959755,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512108315959726,motorbike,motorbike,0.98,xe may,2026-09-16T11:01:31.586651
2512109635959594,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512112022626022,car,car,0.96,đăng kiểm,2026-09-16T11:01:31.586651
2512115859292305,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512147379289153,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512155742621650,non_life_general,non_life_general,0.75,pti,2026-09-16T11:01:31.586651
2512185969285294,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512211795949378,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512214745949083,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512890342548190,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512907189213172,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2513049559198935,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512290502608174,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512294229274468,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
2512294632607761,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512299969273894,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512300645940493,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512300889273802,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512301149273776,car,car,0.96,o to,2026-09-16T11:01:31.586651
2512305322606692,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512307509273140,property,property,0.92,tai san,2026-09-16T11:01:31.586651
2512312152606009,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512317525938805,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512317542605470,car,car,0.96,o to,2026-09-16T11:01:31.586651
2512318655938692,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512338159270075,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512341055936452,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512346392602585,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
2512347705935787,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512349812602243,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512353772601847,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512359509267940,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512383275932230,critical_illness,critical_illness,0.9,ung thu,2026-09-16T11:01:31.586651
2512384855932072,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512386435931914,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512386559265235,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512389909264900,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512400255930532,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512428635927694,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512481839255707,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512486775921880,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512501569253734,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512502449253646,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512503645920193,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512507129253178,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512523759251515,motorbike,motorbike,0.98,xe may,2026-09-16T11:01:31.586651
2512826199221271,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512339829269908,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512351729268718,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512354169268474,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512362682600956,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512362985934259,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512363725934185,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512385692598655,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2512422689261622,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2135343557052446,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
2135777663675702,life,life_general,0.82,bhnt,2026-09-16T11:01:31.586651
2137174826869319,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2137184006868401,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2137185450201590,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2137194203534048,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2137211870198948,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2137225160197619,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2137245053528963,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2137806286806173,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2137864426800359,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2139092603344208,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2139092970010838,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
2139107400009395,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2139113123342156,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2139243109995824,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2139502856636516,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
2139545026632299,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627729178811382,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627729188811381,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627729192144714,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627729198811380,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627729232144710,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627793735471593,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627793962138237,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627800865470880,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627801558804144,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627808062136827,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627811048803195,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627811382136495,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627811808803119,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627819972135636,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627822038802096,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627822392135394,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627826965468270,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627829048801395,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627835865467380,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627868288797471,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627928755458091,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627985005452466,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1628001195450847,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1628021012115532,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1628113192106314,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627843748799925,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627844565466510,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627907035460263,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627907678793532,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627907825460184,property,property,0.92,tai san,2026-09-16T11:01:31.586651
1627908002126833,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1627908722126761,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1627909242126709,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627909818793318,critical_illness,critical_illness,0.9,ung thu,2026-09-16T11:01:31.586651
1627909925459974,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627909928793307,health,health,0.88,vien phi,2026-09-16T11:01:31.586651
1627910338793266,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627910372126596,critical_illness,critical_illness,0.9,ung thu,2026-09-16T11:01:31.586651
1627911078793192,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627911198793180,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627911982126435,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1627912005459766,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627912342126399,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1627912612126372,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627913498792950,life,life_general,0.82,bhnt,2026-09-16T11:01:31.586651
1627915502126083,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1627915632126070,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627915718792728,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627915728792727,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627915785459388,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1627916215459345,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627916678792632,life,universal_life,0.92,lai suat cam ket,2026-09-16T11:01:31.586651
1627918762125757,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627919065459060,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627919808792319,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1627920542125579,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627920685458898,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627920922125541,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627921885458778,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627922008792099,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627922798792020,critical_illness,critical_illness,0.9,benh hiem ngheo,2026-09-16T11:01:31.586651
1627923115458655,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1627923148791985,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1627923235458643,critical_illness,critical_illness,0.9,ung thu,2026-09-16T11:01:31.586651
1627924758791824,life,life_general,0.82,bhnt,2026-09-16T11:01:31.586651
1627924855458481,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627925385458428,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1627927445458222,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1627927475458219,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627927562124877,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627928252124808,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627929178791382,life,life_general,0.82,bhnt,2026-09-16T11:01:31.586651
1627930958791204,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627931788791121,critical_illness,critical_illness,0.9,benh hiem ngheo,2026-09-16T11:01:31.586651
1627931812124452,health,health,0.88,noi tru,2026-09-16T11:01:31.586651
1627932752124358,critical_illness,critical_illness,0.9,ung thu,2026-09-16T11:01:31.586651
1627934392124194,life,life_general,0.82,bhnt,2026-09-16T11:01:31.586651
1627936618790638,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627936858790614,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1627937268790573,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627937445457222,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627938392123794,critical_illness,critical_illness,0.9,benh hiem ngheo,2026-09-16T11:01:31.586651
1627939195457047,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627939845456982,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1627941178790182,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627941898790110,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627941965456770,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627944105456556,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1627946395456327,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627947422122891,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627948162122817,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627949695455997,car,car,0.96,o to,2026-09-16T11:01:31.586651
1627951188789181,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627955265455440,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627955448788755,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627956292122004,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627957058788594,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1627961658788134,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1627965635454403,health,health,0.88,noi tru,2026-09-16T11:01:31.586651
1627966458787654,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627966542120979,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627969632120670,health,health,0.88,vien phi,2026-09-16T11:01:31.586651
1627971758787124,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627975125453454,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627977805453186,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627979375453029,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627979815452985,bank_insurance,bank_insurance,0.86,ngan hang,2026-09-16T11:01:31.586651
1627980768786223,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627981632119470,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627984285452538,health,health,0.88,vien phi,2026-09-16T11:01:31.586651
1627984742119159,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627985482119085,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627985695452397,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627990972118536,critical_illness,critical_illness,0.9,ung thu,2026-09-16T11:01:31.586651
1627994302118203,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1627996172118016,life,universal_life,0.92,lai suat cam ket,2026-09-16T11:01:31.586651
1627998985451068,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1628003695450597,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1628005832117050,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1628012872116346,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1628015872116046,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1628020045448962,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1628078155443151,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1628104128773887,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1628107075440259,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1628109288773371,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1628113338772966,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1628123855438581,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1628132575437709,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1628194248764875,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2117236335544168,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2117276878873447,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2117279092206559,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
2117440012190467,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2117497958851339,bank_insurance,bank_insurance,0.86,ngan hang,2026-09-16T11:01:31.586651
2117504088850726,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2117607478840387,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
2117277725540029,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2117309135536888,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2117323918868743,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2117656732168795,critical_illness,critical_illness,0.9,ung thu,2026-09-16T11:01:31.586651
2117399012194567,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2117427815525020,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2117431905524611,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
2117432675524534,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2117433012191167,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
2117454688855666,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2117539452180523,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2117541855513616,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2117548358846299,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2117554675512334,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
2117556535512148,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
2117569278844207,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1333718595298052,life,life_general,0.82,hợp đồng bảo hiểm,2026-09-16T11:01:31.586651
1333731855296726,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1333732698629975,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1333801035289808,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1333853801951198,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
28735873772691690,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
28735873866025014,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
28735873936025007,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
28735874199358314,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
28739790022300065,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
28739788232300244,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
28739786752300392,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
28739785195633881,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1756570705550253,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756597615547562,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1756608045546519,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756648825542441,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756671038873553,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756675822206408,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756723808868276,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756567675550556,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756568208883836,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756579222216068,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1756587065548617,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756588755548448,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756598822214108,critical_illness,critical_illness,0.9,benh hiem ngheo,2026-09-16T11:01:31.586651
1756606282213362,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756609482213042,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756646772209313,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756666652207325,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756671555540168,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756728112201179,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756730795534244,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756847705522553,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1757111432162847,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756699012204089,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756699725537351,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756707755536548,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756708982203092,health,health,0.88,vien phi,2026-09-16T11:01:31.586651
1756710852202905,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756717585535565,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
1756739495533374,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756741545533169,health,health,0.88,noi tru,2026-09-16T11:01:31.586651
1756742822199708,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756746722199318,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756750902198900,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1757173722156618,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756696698870987,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756697345537589,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756698522204138,critical_illness,critical_illness,0.9,ung thu,2026-09-16T11:01:31.586651
1756698622204128,life,life_general,0.82,bhnt,2026-09-16T11:01:31.586651
1756699195537404,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1756706162203374,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756708965536427,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
1756710792202911,life,life_general,0.82,đóng phí,2026-09-16T11:01:31.586651
1756711592202831,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756711658869491,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
1756716622202328,critical_illness,critical_illness,0.9,đột quỵ,2026-09-16T11:01:31.586651
1756721715535152,non_life_general,non_life_general,0.75,pti,2026-09-16T11:01:31.586651
1756733298867327,critical_illness,critical_illness,0.9,ung thu,2026-09-16T11:01:31.586651
1756733845533939,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756736495533674,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756744725532851,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756750618865595,critical_illness,critical_illness,0.9,ung thu,2026-09-16T11:01:31.586651
1756751288865528,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756762975531026,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756764202197570,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
1756766432197347,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756766712197319,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756774548863202,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756776862196304,bank_insurance,bank_insurance,0.86,vay,2026-09-16T11:01:31.586651
1756777408862916,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756778015529522,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1756778098862847,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756778795529444,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756780095529314,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756784188862238,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756785328862124,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756788112195179,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756790428861614,health,health,0.88,suc khoe,2026-09-16T11:01:31.586651
1756792338861423,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756894335517890,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756713172202673,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1756718905535433,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756719595535364,critical_illness,critical_illness,0.9,benh hiem ngheo,2026-09-16T11:01:31.586651
1756741652199825,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1756763128864344,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756793555527968,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756896478851009,health,health,0.88,vien phi,2026-09-16T11:01:31.586651
1756979282176062,life,life_general,0.82,nhan tho,2026-09-16T11:01:31.586651
1757009388839718,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756696545537669,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756700142203976,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756703718870285,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756713192202671,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756713758869281,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756715025535821,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756716488869008,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756718112202179,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756722895535034,non_life_general,non_life_general,0.75,mic,2026-09-16T11:01:31.586651
1756727075534616,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756727758867881,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756750248865632,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756813275525996,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756697392204251,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756700585537265,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756702195537104,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
1756751565532167,unknown,unknown,0.3,,2026-09-16T11:01:31.586651
