PostID,PostURL,Date,PostContent,group_id,group_name,group_url,author_name,author_url,reaction_count,Like_Count,Love_Count,Care_Count,Haha_Count,Wow_Count,Sad_Count,Angry_Count,share_count,comment_count,image_urls,video_url
28570374465908289,https://www.facebook.com/groups/congdongtuvanvienbaohiem/posts/28570374465908289/,2026-09-01,"Tìm LEADER phát triển thị trường. Đã có sẳn công thức tạo dòng tiền, đã có kết quả. Có sẵn chiến lược & cách thức vận hành. Cơ hội k rủi ro, k phải ôm hàng, minh bạch, chuẩn pháp lí. LH 0967938568",congdongtuvanvienbaohiem,Cộng đồng Tư vấn viên bảo hiểm,https://www.facebook.com/groups/congdongtuvanvienbaohiem/,Linh Khánh,https://www.facebook.com/linh.khanh.79640,2,2,0,0,0,0,0,0,0,2,,
28568914162720986,https://www.facebook.com/groups/congdongtuvanvienbaohiem/posts/28568914162720986/,2026-09-01,"⚡ **“ĐỨT DÂY CHẰNG” – 2 NGÀY NẰM VIỆN HẾT BAO NHIÊU?** Bảo hiểm nghe có vẻ xa xôi, cho đến khi mình thật sự cần dùng mới thấy: **một chiếc thẻ sức khỏe tốt có thể giúp gia đình nhẹ gánh rất nhiều.** 📌 Một ca điều trị **đứt dây chằng** tại Bệnh viện Quốc tế Nam Sài Gòn: * Tổng chi phí yêu cầu: **49.113.420đ** * Dai-ichi trực tiếp bảo lãnh/chi trả: **48.214.114đ** * Thời gian nằm viện: **2 ngày** 👉 Phần lớn chi phí điều trị được bảo hiểm hỗ trợ, khách hàng chỉ cần thanh toán phần chi phí không thuộc phạm vi bảo hiểm. Đây cũng là lý do Vy luôn khuyên khách hàng: **đừng chỉ nhìn vào phí bảo hiểm mỗi năm, hãy nhìn vào khả năng bảo vệ khi mình thật sự gặp rủi ro.** ❤️ 📩 Muốn biết **gói sức khỏe nào phù hợp với độ tuổi và ngân sách của mình?** Nhắn Vy để được tư vấn chi tiết nhé! 📲 Zalo: **0767 1343 86** 📍 Tòa nhà 7A Lam Sơn, P. Tân Sơn Hòa, TP.HCM #ChiTraThucTe #BaoHiemDaiichi #BaoHiemSucKhoe #DutDayChang #BaoLanhVienPhi #HoangVyBaoHiem",congdongtuvanvienbaohiem,Cộng đồng Tư vấn viên bảo hiểm,https://www.facebook.com/groups/congdongtuvanvienbaohiem/,Bảo Hiểm cho Con - Trọn Tình Cha Mẹ,https://www.facebook.com/profile.php?id=61580943352387,0,0,0,0,0,0,0,0,0,0,https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.30808-6/790540805_122153894079031445_1051184144706530839_n.jpg?stp=dst-jpg_tt6&cstp=mx1000x1000&ctp=s1000x1000&_nc_cat=107&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=zGz4P1UGcQIQ7kNvwEaXw8E&_nc_oc=AdoSNlLYKU4TFyKZic1LrXQXXbsvdnsI7ATVEomJ0ZQRabz38ZIdWhuZik4ttfmrftc&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=BGGaI7PD4hiIfbsxd2c7lg&_nc_ss=7b2a8&oh=00_AQJXRHJR5-BdlqHsB2hsGoQWDyjvqc69IXrTn0DRbpWtQg&oe=6A9ECFCB|https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.30808-6/791437085_122153894157031445_1853032948996966183_n.jpg?stp=dst-jpg_tt6&cstp=mx1000x1000&ctp=s1000x1000&_nc_cat=104&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=7ig4KFandJMQ7kNvwG6KmIB&_nc_oc=AdrxfGCTa1J6R5j7eIN1u6-WTtl5lUEthWQCOTH19z7p5pHhXdNzbivNAohmH5kDGIc&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=BGGaI7PD4hiIfbsxd2c7lg&_nc_ss=7b2a8&oh=00_AQKfvkRuaUf_RxX7gSOHc5trZKVl8UMn95K_HAMRkBsr-w&oe=6A9EA51C,
2501271333710091,https://www.facebook.com/groups/hotrobaohiem/posts/2501271333710091/,2026-09-01,Em xin báo giá bảo hiểm bảo việt Cho xe honda city rs 2024 2 năm trc đêù mua tasco qua opes vì vay vp Giờ e trả xong r muốn mua ngoài cho rẻ E cần hãng nào liên kết vs honda vào hãng làm cho nhanh tasco rất ok khoản này xước linh tinh vào hãng làm luôn k phải gọi Em ở hải phòng,hotrobaohiem,TƯ VẤN QUYỀN LỢI BẢO HIỂM,https://www.facebook.com/groups/hotrobaohiem/,Người_Tốt111,,3,3,0,0,0,0,0,0,0,6,,
2501279900375901,https://www.facebook.com/groups/hotrobaohiem/posts/2501279900375901/,2026-09-01,Nhờ Anh/chị tư vấn giúp em với ạ.Xe em cho mượn ngày 31/8 thì vô tình bị 1 xe công phía bên trái cạ xước và móp 2 cánh cửa bên tài và tiếp đó có 1 xe công khác bên phải vượt lên làm bể đèn trước phía bên phải.Bên em đã chụp lại biển số của 2 xe công đó và có camera lúc xảy ra vụ việc.Đã gọi tổng đài cho bên bảo hiểm BMinh và hẹn qua lễ sẽ liên lạc lại.Em có mua bảo hiểm thân vỏ và dân sự đầy đủ thì khả năng bảo hiểm bồi thường 100% và thủ tục có nhanh không ạ?Em có gửi hình ảnh xe bị hư cho bên gara báo giá thử thì chi phí lên tới 43tr.,hotrobaohiem,TƯ VẤN QUYỀN LỢI BẢO HIỂM,https://www.facebook.com/groups/hotrobaohiem/,ForgivingTiger1000,,7,6,1,0,0,0,0,0,0,9,,
28565808229698246,https://www.facebook.com/groups/congdongtuvanvienbaohiem/posts/28565808229698246/,2026-09-01,"Chào chị Ngọc Hoa 🌷💖 Dưới đây là **30 điều biết ơn dành cho con gái Phạm Ngọc Anh Thư buổi tối**, chị có thể đọc chậm rãi trước khi con ngủ, với tâm thế yêu thương và bình an. ### 🌙 30 ĐIỀU BIẾT ƠN CON GÁI PHẠM NGỌC ANH THƯ 1. 🙏 Con biết ơn vì Anh Thư luôn được bình an và khỏe mạnh. 2. 🙏 Con biết ơn vì con gái có một trái tim nhân hậu và yêu thương. 3. 🙏 Con biết ơn vì Anh Thư ngày càng trưởng thành và hiểu chuyện. 4. 🙏 Con biết ơn vì con gái có trí tuệ và khả năng học hỏi tuyệt vời. 5. 🙏 Con biết ơn vì Anh Thư biết tự chịu trách nhiệm với cuộc sống của mình. 6. 🙏 Con biết ơn vì con gái ngày càng tự tin vào chính mình. 7. 🙏 Con biết ơn vì Anh Thư biết lắng nghe và suy nghĩ trước khi quyết định. 8. 🙏 Con biết ơn vì con gái có tinh thần tự giác và kỷ luật. 9. 🙏 Con biết ơn vì Anh Thư biết trân trọng những gì mình đang có. 10. 🙏 Con biết ơn vì con gái luôn có những người yêu thương và đồng hành. 11. 🌷 Con biết ơn vì Anh Thư biết yêu thương cha mẹ và gia đình. 12. 🌷 Con biết ơn vì con gái có bản lĩnh vượt qua những khó khăn. 13. 🌷 Con biết ơn vì mỗi ngày Anh Thư đều tiến bộ hơn hôm qua. 14. 🌷 Con biết ơn vì con gái biết lựa chọn điều tốt đẹp cho tương lai. 15. 🌷 Con biết ơn vì Anh Thư có ước mơ và dám theo đuổi ước mơ. 16. 🌷 Con biết ơn vì con gái biết học hỏi từ những trải nghiệm trong cuộc sống. 17. 🌷 Con biết ơn vì Anh Thư luôn có cơ hội phát triển bản thân. 18. 🌷 Con biết ơn vì con gái có sự bình tĩnh và sáng suốt khi đưa ra quyết định. 19. 🌷 Con biết ơn vì Anh Thư biết yêu quý bản thân mình. 20. 🌷 Con biết ơn vì con gái đang từng ngày trở thành phiên bản tốt đẹp hơn. 21. ✨ Con biết ơn vì Anh Thư có một tương lai rộng mở phía trước. 22. ✨ Con biết ơn vì con gái luôn gặp được những người tốt trên hành trình của mình. 23. ✨ Con biết ơn vì Anh Thư có đủ nghị lực để vượt qua mọi thử thách. 24. ✨ Con biết ơn vì con gái luôn học được những bài học quý giá từ cuộc sống. 25. ✨ Con biết ơn vì Anh Thư biết sống tử tế, chân thành và biết ơn. 26. ✨ Con biết ơn vì mỗi ngày con gái càng tự lập và mạnh mẽ hơn. 27. ✨ Con biết ơn vì Anh Thư luôn được yêu thương, che chở và dẫn đường. 28. ✨ Con biết ơn vì con gái đang từng bước xây dựng cuộc đời mình theo cách tốt đẹp. 29. ✨ Con biết ơn vì được làm mẹ và được đồng hành cùng Anh Thư trên hành trình trưởng thành. 30. ❤️ **Con vô cùng biết ơn vì Phạm Ngọc Anh Thư là một cô gái tuyệt vời. Mẹ tin tưởng, yêu thương và luôn chúc con bình an, hạnh phúc, tự tin, trí tuệ và thành công trên con đường con lựa chọn.** ### 🌙 Lời kết trước khi ngủ **“Anh Thư yêu thương, hôm nay con đã làm rất tốt. Hãy ngủ thật ngon, thả lỏng tâm trí và đón nhận một ngày mới với thật nhiều năng lượng tích cực. Mẹ yêu con, tin con và luôn đồng hành cùng con. ❤️🙏✨”**",congdongtuvanvienbaohiem,Cộng đồng Tư vấn viên bảo hiểm,https://www.facebook.com/groups/congdongtuvanvienbaohiem/,Trần Thị Ngọc Hoa,https://www.facebook.com/tran.thi.ngoc.hoa.308987,0,0,0,0,0,0,0,0,0,0,,
2128930594360409,https://www.facebook.com/groups/tuvanbaohiemnhanthovn/posts/2128930594360409/,2026-09-01,"Ai chơi lễ chứ giờ em còn bận edit 🥲 Mọi người ủng hộ kênh em nha, flop quá 😤 TikTok: https://www.tiktok.com/@kietbaohiem Facebook: https://www.facebook.com/Kiet.MDRT/reel YouTube: https://youtube.com/@kietgenerali 📂 Tổng hợp một số case chi trả quyền lợi bảo hiểm gần đây: https://drive.google.com/drive/u/1/folders/1AKmh6iDXzPth7WcRSHacS_vrmBrFx9sppL3OMziwEWmlZGHUoW7jzbjAkJxjkGQC2CQ6YeQV",tuvanbaohiemnhanthovn,Hiệp Hội Tư vấn Bảo hiểm Nhân thọ Việt Nam,https://www.facebook.com/groups/tuvanbaohiemnhanthovn/,Tô Quốc Kiệt Bảo hiểm & Quản trị rủi ro,https://www.facebook.com/toquockiet.baohiem,1,1,0,0,0,0,0,0,0,0,,
1616677266583240,https://www.facebook.com/groups/baohiemnhantho.chuyenvien/posts/1616677266583240/,2026-09-01,"Ai chơi lễ chứ giờ em còn bận edit 🥲 Mọi người ủng hộ kênh em nha, flop quá 😤 TikTok: https://www.tiktok.com/@kietbaohiem Facebook: https://www.facebook.com/Kiet.MDRT/reel YouTube: https://youtube.com/@kietgenerali 📂 Tổng hợp một số case chi trả quyền lợi bảo hiểm gần đây: https://drive.google.com/drive/u/1/folders/1AKmh6iDXzPth7WcRSHacS_vrmBrFx9sppL3OMziwEWmlZGHUoW7jzbjAkJxjkGQC2CQ6YeQV",baohiemnhantho.chuyenvien,BẢO HIỂM NHÂN THỌ - Hội chuyên viên tư vấn,https://www.facebook.com/groups/baohiemnhantho.chuyenvien/,Tô Quốc Kiệt Bảo hiểm & Quản trị rủi ro,https://www.facebook.com/toquockiet.baohiem,0,0,0,0,0,0,0,0,0,0,,
1616676876583279,https://www.facebook.com/groups/baohiemnhantho.chuyenvien/posts/1616676876583279/,2026-09-01,"Ai chơi lễ chứ giờ em còn bận edit 🥲 Mọi người ủng hộ kênh em nha, flop quá 😤 TikTok: https://www.tiktok.com/@kietbaohiem Facebook: https://www.facebook.com/Kiet.MDRT/reel YouTube: https://youtube.com/@kietgenerali 📂 Tổng hợp một số case chi trả quyền lợi bảo hiểm gần đây: https://drive.google.com/drive/u/1/folders/1AKmh6iDXzPth7WcRSHacS_vrmBrFx9sppL3OMziwEWmlZGHUoW7jzbjAkJxjkGQC2CQ6YeQV",baohiemnhantho.chuyenvien,BẢO HIỂM NHÂN THỌ - Hội chuyên viên tư vấn,https://www.facebook.com/groups/baohiemnhantho.chuyenvien/,Tô Quốc Kiệt,https://www.facebook.com/Kiet.MDRT,1,1,0,0,0,0,0,0,0,0,,
2245420409729246,https://www.facebook.com/groups/296975261240447/posts/2245420409729246/,2026-09-01,"Ai chơi lễ chứ giờ em còn bận edit 🥲 Mọi người ủng hộ kênh em nha, flop quá 😤 TikTok: https://www.tiktok.com/@kietbaohiem Facebook: https://www.facebook.com/Kiet.MDRT/reel YouTube: https://youtube.com/@kietgenerali 📂 Tổng hợp một số case chi trả quyền lợi bảo hiểm gần đây: https://drive.google.com/drive/u/1/folders/1AKmh6iDXzPth7WcRSHacS_vrmBrFx9sppL3OMziwEWmlZGHUoW7jzbjAkJxjkGQC2CQ6YeQV",296975261240447,REVIEW BẢO HIỂM NHÂN THỌ,https://www.facebook.com/groups/296975261240447/,Tô Quốc Kiệt,https://www.facebook.com/Kiet.MDRT,0,0,0,0,0,0,0,0,0,0,,
2245406056397348,https://www.facebook.com/groups/296975261240447/posts/2245406056397348/,2026-09-01,Mất bao lâu mới giàu?,296975261240447,REVIEW BẢO HIỂM NHÂN THỌ,https://www.facebook.com/groups/296975261240447/,Van Hien Chu,https://www.facebook.com/van.hien.chu.797809,0,0,0,0,0,0,0,0,0,0,,
1616656733251960,https://www.facebook.com/groups/baohiemnhantho.chuyenvien/posts/1616656733251960/,2026-09-01,"🔥 ĐỪNG CHỜ ĐẾN KHI CẦN MỚI NGHĨ ĐẾN BẢO VỆ! Chỉ từ 33K/NGÀY, bạn đã có thể chủ động chuẩn bị một lớp bảo vệ cho sức khỏe, tài chính và tương lai của cả gia đình. 💚 Bệnh tật không báo trước. Tai nạn không hẹn ngày. Nhưng sự chuẩn bị thì có thể bắt đầu ngay hôm nay. 👉 Được bảo vệ càng sớm – càng chủ động trước những rủi ro bất ngờ. Đừng chậm trễ. Đừng đợi “ngày đẹp” để bắt đầu bảo vệ chính mình và người thân. 📞 08.696.888.62 – Phạm Tuấn Anh Manulife Việt Nam",baohiemnhantho.chuyenvien,BẢO HIỂM NHÂN THỌ - Hội chuyên viên tư vấn,https://www.facebook.com/groups/baohiemnhantho.chuyenvien/,Phạm Tuấn Anh - Bảo hiểm Manulife Việt Nam,https://www.facebook.com/tuananhmacnd,0,0,0,0,0,0,0,0,0,0,,
28564861769792892,https://www.facebook.com/groups/congdongtuvanvienbaohiem/posts/28564861769792892/,2026-09-01,"🏫 CHO THUÊ PHÒNG DẠY HỌC – 27 NGUYỄN PHƯỚC NGUYÊN, ĐÀ NĂNG Bên mình hiện có sẵn 6 phòng học, có thể linh hoạt theo quy mô lớp. ✨ Thông tin phòng: 🏫 Có 6 phòng học 👥 Sức chứa từ 8 – 20 người/phòng ❄️ Có sẵn điều hòa 🖊️ Có sẵn bảng + bút 🪑 Không gian phù hợp để tổ chức lớp học, workshop, đào tạo nhóm nhỏ. 📍 Địa chỉ: 27 Nguyễn Phước Nguyên, Đà Nẵng 👉 Cần thuê phòng theo giờ, buổi hoặc dài hạn, bạn cứ nhắn mình để được tư vấn phòng phù hợp với số lượng học viên nhé! ☎️ 0905602884 Zalo",congdongtuvanvienbaohiem,Cộng đồng Tư vấn viên bảo hiểm,https://www.facebook.com/groups/congdongtuvanvienbaohiem/,Mai Bảo Hiểm AiA,https://www.facebook.com/maibaohiemaia,0,0,0,0,0,0,0,0,0,0,https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.30808-6/790756323_28146803568317421_7719656398983332010_n.jpg?stp=dst-jpg_tt6&cstp=mx1080x1080&ctp=s1080x1080&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=F44JkrpLVwkQ7kNvwG6m7uF&_nc_oc=AdpS-rIspIup0zCR2X5dopZYmAdOyqeTIM1rTdDwk6BJkNHe0xizt8jwc7EUhrj-v7U&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=Wkjl_735iow1pMECTZAX8A&_nc_ss=7b2a8&oh=00_AQLKzjAF_jwxxmujATIU5rjh9xN8Fkv6isHd3hBvMms-Dg&oe=6A9EC9D6|https://scontent.fsgn21-1.fna.fbcdn.net/v/t15.5256-10/790791799_1630310278530989_8460077635640029061_n.jpg?stp=dst-jpg_tt6&cstp=mx1920x1080&ctp=p720x720&_nc_cat=100&ccb=1-7&_nc_sid=117846&_nc_ohc=dHWhjCudk7wQ7kNvwHBOwkz&_nc_oc=Adod2GfmD1e2loeKhmH15-pjdhQpx9Vlk1AKYSChTQYTRljwQR8dWrmz8HKXfcigtys&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=Wkjl_735iow1pMECTZAX8A&_nc_ss=7b2a8&oh=00_AQLKges4YZMM_tLdpCVwCxNLbZ1GuTVB4rKzu8Hu6MMF3A&oe=6A9EA569|https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.30808-6/790540807_28146795938318184_3345612750896095822_n.jpg?stp=dst-jpg_tt6&cstp=mx600x800&ctp=s600x800&_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=xJatJGWciNEQ7kNvwEws7wM&_nc_oc=AdoPvswIvzxdS1JxPDfufJD_UPHWiJvw3TnsFUz6P9lHtdJOFwdGoirM1XI-lBlRErQ&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=Wkjl_735iow1pMECTZAX8A&_nc_ss=7b2a8&oh=00_AQIQln1urLZYZfuxAS1IR5yt94W4TMSYDWXKDECmPBVlcA&oe=6A9ECD5C|https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.30808-6/793090653_28146803614984083_3210979910716410478_n.jpg?stp=dst-jpg_tt6&cstp=mx869x1881&ctp=p552x414&_nc_cat=105&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=q7AFbihyhjIQ7kNvwE4C5hV&_nc_oc=Adond5T-mSWCe0ruKbtssXQMvn7JrHER3IhpWmPzbQXl5LLsy8sSZq4Ac1jcZoaeGrk&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=Wkjl_735iow1pMECTZAX8A&_nc_ss=7b2a8&oh=00_AQLhIuMDXn0Q35xhZHkAu1JTrzS_ddBVG60mkgIt_Nlfng&oe=6A9E9F63,
1745979723276018,https://www.facebook.com/groups/hoireviewbaohiem/posts/1745979723276018/,2026-09-01,"Mình muốn mua bảo hiểm thai sản cho vợ, bên nào ok thì giới thiệu mình vs ạ mình cảm ơn, mình đang thích bên bảo việt nhưng mà có bác nào tư vấn làm bên đó tư vấn giúp e vs ạ, e cảm ơn",hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,Anonymous participant,,8,8,0,0,0,0,0,0,0,20,,
2245361403068480,https://www.facebook.com/groups/296975261240447/posts/2245361403068480/,2026-09-01,Liên hệ zl 0393179419,296975261240447,REVIEW BẢO HIỂM NHÂN THỌ,https://www.facebook.com/groups/296975261240447/,Yến Nhi,https://www.facebook.com/profile.php?id=100064066520935,0,0,0,0,0,0,0,0,0,0,,
2245333546404599,https://www.facebook.com/groups/296975261240447/posts/2245333546404599/,2026-09-01,"CÓ TIỀN💵💵 tích luỹ nhưng khi biến cố xảy ra ta phải chi ra vài chục💵💵, thậm chí vài trăm💵💵 mình có đứt từng đoạn ruột không...???? Rồi liệu khi Sức Khoẻ không còn tốt thì ta có thể làm lại kiếm số tiền như ban đầu có dễ không❌❌ Lúc chưa có chuyện, vài trăm nghìn thấy tiếc. Đến lúc có chuyện, vài trăm triệu cũng chưa chắc xoay kịp. Tiền💵💵 không tự nhiên xuất hiện khi mình gặp rủi ro. Hãy lựa chọn đúng. Giải pháp tối ưu là điều Cần Thiết. Xây dựng kế hoạch tài chính, Bảo vệ Sức Khoẻ Nó phải được chuẩn bị từ những ngày mình vẫn còn bình yên. #DaiichiLife #BaoHiemNhanTho #BaoHiemSucKhoe #ChuDongBaoVe #TaiChinhGiaDinh #BaoVeTuHomNayTiền",296975261240447,REVIEW BẢO HIỂM NHÂN THỌ,https://www.facebook.com/groups/296975261240447/,Thy Võ,https://www.facebook.com/thyconheo,0,0,0,0,0,0,0,0,0,0,https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.30808-6/790440141_2877370895961553_1420351992146324289_n.jpg?stp=dst-jpg_tt6&cstp=mx1305x1206&ctp=s1305x1206&_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=58qzgGK7XR4Q7kNvwHriIgf&_nc_oc=AdoLrP1Sz6rehQe8H7vR5ppTaduSP7SEmWMXcFabvPOEkakO0T3kAP71rAdvdydO0dk&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=cxH4DYR4klrwBOxBOcpMvg&_nc_ss=7b2a8&oh=00_AQI17ubBuS6kTY5NAqDVRdiNnFY2L_V2-_kgmRS8NFxjkA&oe=6A9EB9AC|https://scontent.fsgn21-1.fna.fbcdn.net/v/t39.30808-6/792494158_2877370905961552_101409965441561141_n.jpg?stp=dst-jpg_tt6&cstp=mx1306x1205&ctp=s1306x1205&_nc_cat=103&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=WAHy43ILUScQ7kNvwHIjSGc&_nc_oc=AdrAKRPkmCLL6HG1IoYCzZFdUeaHNHGAkWsbbZeg0moHyiZy8Fc78T3BU2LqUxc6x84&_nc_zt=23&_nc_ht=scontent.fsgn21-1.fna&_nc_gid=cxH4DYR4klrwBOxBOcpMvg&_nc_ss=7b2a8&oh=00_AQK4CVtkKKP46ZKwRQ3EFjHiMsJXuGz0G3FTCafnxuRzuw&oe=6A9ECCB8,
2245314036406550,https://www.facebook.com/groups/296975261240447/posts/2245314036406550/,2026-09-01,,296975261240447,REVIEW BẢO HIỂM NHÂN THỌ,https://www.facebook.com/groups/296975261240447/,Hiểu Đúng Về Dai-ichi Life,https://www.facebook.com/profile.php?id=61591701423691,0,0,0,0,0,0,0,0,0,0,,
1745951766612147,https://www.facebook.com/groups/hoireviewbaohiem/posts/1745951766612147/,2026-09-01,"Em đang tìm hiểu mua thẻ BHSK cho bé 1 tháng tuổi. Quyền lợi ngoại trú và nội trú tốt ở Hồng Ngọc PTM và Nhi TW, claim nhanh gọn. Thẻ của bên nào phù hợp anh/ chị tư vấn giúp em ạ",hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,MysticalCelery9694,,11,11,0,0,0,0,0,0,0,22,,
1616515806599386,https://www.facebook.com/groups/baohiemnhantho.chuyenvien/posts/1616515806599386/,2026-09-01,Minh cần tham gia bảo hiểm tích lũy kèm sức khỏe cho bản thân . Tài chính tầm 30tr. A/c nào beên bảo hiểm uy tín tư vấb giúp mình ạ. Zalo 038. 6453.523. Mình cảm ơn !,baohiemnhantho.chuyenvien,BẢO HIỂM NHÂN THỌ - Hội chuyên viên tư vấn,https://www.facebook.com/groups/baohiemnhantho.chuyenvien/,Nguyên Nguyen,https://www.facebook.com/tony.nguyen.986752,21,18,3,0,0,0,0,0,0,29,,
1745910676616256,https://www.facebook.com/groups/hoireviewbaohiem/posts/1745910676616256/,2026-09-01,𝐐𝐮𝐚̀ 𝐦𝐮̛̀𝐧𝐠 𝟐/𝟗 𝐜𝐮̉𝐚 𝐆𝐞𝐧𝐞𝐫𝐚𝐥𝐢 𝐕𝐢𝐞̣̂𝐭 𝐍𝐚𝐦. 𝐂𝐚́𝐜 𝐦𝐞̣ 𝐪𝐮𝐚𝐧 𝐭𝐚̂𝐦 𝐭𝐡𝐞̉ 𝐆𝐞𝐧 𝐭𝐢𝐞̂𝐮 𝐜𝐡𝐮𝐚̂̉𝐧 𝐨̛𝐢 𝐛𝐨̛𝐢 𝐡𝐞̂́𝐭 𝐯𝐚̀𝐨 đ𝐚̂𝐲 𝐧𝐡𝐚!! -#gda22,hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,Hảo Hoàng Generali,https://www.facebook.com/hao.hoang.165,1,0,1,0,0,0,0,0,0,2,,
1745834486623875,https://www.facebook.com/groups/hoireviewbaohiem/posts/1745834486623875/,2026-09-01,"Tư vấn bảo hiểm Bé nhà em hiện 12 tháng, e đang có nhu cầu mua bảo hiểm nhân thọ cho mẹ kèm thẻ sức khoẻ cho con. Tiền sử bệnh: bé thiếu men G6pd. Nhu cầu của e sẽ thiên về thẻ sức khoẻ của con, bh bảo lãnh tại vinmec, HN, nhi tw,…anh chị nào đã từng gặp ca giống trường hợp như bé nhà e tu van giups e vs ah",hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,EmpatheticRaccoon2072,,11,9,2,0,0,0,0,0,1,20,,
1745840856623238,https://www.facebook.com/groups/hoireviewbaohiem/posts/1745840856623238/,2026-09-01,"Em chào các anh chị Em muốn mua bảo hiểm cho bố em sinh năm 1964. Bố em có tiền sử khám chữa bệnh các bệnh về tối loạn tiền đình, rối loạn mỡ máu, thoái hóa cột sống ạ. Em đang tham khảo 2 phương án là mua BHNT+ thẻ cssk cho bố hoặc mua BHNT cho em và thẻ cssk cho bố. Theo anh chị em nên chọn phương án nào và mua của hãng nào để bố em có quyền lợi khám chữa bệnh tốt nhất với ạ Em cảm ơn anh chị",hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,Anonymous participant,,10,10,0,0,0,0,0,0,0,27,,
1745842583289732,https://www.facebook.com/groups/hoireviewbaohiem/posts/1745842583289732/,2026-09-01,Cho em hỏi mấy tháng công việc stress và thường làm 26 ngày liên tục không được nghỉ. Và bị dính mưa đau đầu.Có đi chụp MRI k bị sao.Chỉ là đau đầu trái và tiện xin nằm viện điều trị theo dõi 4 ngày. Vậy có mua được bảo hiểm nhân thọ và thẻ sức khoẻ bên nào không ạ? Bs chẩn đoán để nằm viện: Bệnh đau nửa đầu trái ạ,hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,Cogaivatva88,,10,8,1,0,0,1,0,0,0,41,,
1745849573289033,https://www.facebook.com/groups/hoireviewbaohiem/posts/1745849573289033/,2026-09-01,Có anh chị nào mua thẻ bh sức khoẻ Manulife cho bé dưới 6 tuổi không ạ? Em chỉ mua thẻ bh sức khoẻ nội ngoại trú thì nên mua bên nào ạ?,hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,Anonymous participant,,7,7,0,0,0,0,0,0,0,15,,
1745898143284176,https://www.facebook.com/groups/hoireviewbaohiem/posts/1745898143284176/,2026-09-01,"Cái này e k hỏi tư vấn viên Xin ý kiến đã dùng thực tế Mh đang muốn tham gia của sun, thẻ sk, mn đã dùng thì mh xin đánh giá, yêu cầu bảo hiểm bên này giải quyết có nhanh k, có loại trừ lặt vặt gì k T đang xài thẻ gen mà phí cao quá nên đang muốn tham gia sang sun rồi đổi thẻ sang bên này. Mh k có bị bệnh loại trừ gì hết.",hoireviewbaohiem,REVIEW BẢO HIỂM,https://www.facebook.com/groups/hoireviewbaohiem/,RelaxingJackfruit2366,,5,4,1,0,0,0,0,0,0,17,,
