CommentID,topic_name,confidence
1747049333169057,tu van vien,1.0
1747049333169057,goi bao hiem,1.0
2501582310345660,spam,1.0
2501582310345660,bao hiem pti,1.0
2501921193645105,chi phi,1.0
2502176716952886,bao hiem o to,1.0
2502176716952886,tu van,1.0
2502873973549827,tu van,1.0
2501587610345130,tu van,1.0
2501587610345130,ho tro khach hang,1.0
2501591933678031,boi thuong,1.0
2501591933678031,quy trinh boi thuong,1.0
2501591933678031,bao hiem o to,1.0
2501591933678031,tranh chap,1.0
2501924210311470,che tai,1.0
2501924210311470,quy dinh,1.0
2501929393644285,dich vu tu van,1.0
2501929393644285,phan hoi cham,1.0
2501960983641126,kinh nghiem bao hiem,1.0
2501960983641126,giai quyet tranh chap,1.0
2501978076972750,quy trinh boi thuong,1.0
2501978076972750,xu ly tai nan,1.0
2501978076972750,the quyen,1.0
2501978076972750,cong an giao thong,1.0
2501993370304554,kinh nghiem bao hiem,1.0
2502885473548677,giai quyet tranh chap,1.0
2502885473548677,tai nan giao thong,1.0
2502478523589372,boi thuong,1.0
2502478523589372,the quyen,1.0
2502478523589372,quy trinh bao hiem,1.0
2502479200255971,quy trinh boi thuong,1.0
2502479200255971,bien ban cong an,1.0
2502479200255971,the quyen,1.0
2502483720255519,spam,1.0
2502490600254831,the quyen,1.0
2502490600254831,thoa thuan,1.0
2502490600254831,quy trinh boi thuong,1.0
2502506936919864,quy trinh boi thuong,1.0
2502506936919864,the quyen,1.0
2502827356887822,trach nhiem boi thuong,1.0
2502827356887822,quy trinh boi thuong,1.0
2502827606887797,uy quyen,1.0
2502827606887797,boi thuong,1.0
2502827606887797,trach nhiem cong ty bao hiem,1.0
2128509014402567,tu van bao hiem,1.0
2128509014402567,benh cao huyet ap,1.0
2128509014402567,loai tru,1.0
2128509014402567,tang phi,1.0
2128509394402529,lien he,1.0
2128511611068974,spam,1.0
2128513374402131,spam,1.0
2128515817735220,spam,1.0
2128515817735220,san pham va giai phap,1.0
2128515817735220,bao hiem suc khoe,1.0
2128515817735220,bao hiem benh nen,1.0
2128517664401702,spam,1.0
2128519217734880,spam,1.0
2128523624401106,spam,1.0
2128523624401106,tu van,1.0
2128527661067369,spam,1.0
2128527661067369,tu van,1.0
2128527661067369,the suc khoe,1.0
2128527661067369,aia,1.0
2128528161067319,dieu kien tham gia,1.0
2128528161067319,benh nen,1.0
2128528161067319,huyet ap,1.0
2128528161067319,tang phi,1.0
2128529944400474,spam,1.0
2128529944400474,tu van,1.0
2128535661066569,spam,1.0
2128535661066569,tu van,1.0
2128535661066569,ho tro sau ban,1.0
2128535661066569,benh nen,1.0
2128561574397311,spam,1.0
2128561574397311,tu van vien,1.0
2128574704395998,spam,1.0
2128574704395998,benh nen,1.0
2128574704395998,tham dinh bao hiem,1.0
2128574704395998,tu van vien,1.0
2128583327728469,spam,1.0
2128583327728469,tu van vien,1.0
2128592574394211,spam,1.0
2128592574394211,quyen loi bao hiem,1.0
2128592574394211,bao hiem suc khoe,1.0
2128592574394211,benh nen,1.0
2128592574394211,tu van vien,1.0
2128642777722524,spam,1.0
2128642777722524,benh nen,1.0
2128642777722524,ho so bao hiem,1.0
2128642777722524,tu van vien,1.0
2128683701051765,spam,1.0
2128683701051765,tu van,1.0
2128797597707042,spam,1.0
2128797597707042,tu van,1.0
2128797597707042,benh ly,1.0
2128797597707042,tham dinh ho so,1.0
2129412004312268,spam,1.0
2129412004312268,tu van,1.0
2129413474312121,spam,1.0
2129423124311156,spam,1.0
2129423877644414,lien he,1.0
2129453604308108,bao viet,1.0
2129453604308108,dia diem,1.0
2129454580974677,lien he,1.0
2129465840973551,bhnt,1.0
2129465840973551,cong ty bao hiem,1.0
2129465840973551,dia diem,1.0
2129467070973428,lien he,1.0
2129467070973428,so dien thoai,1.0
2129499517636850,spam,1.0
2129499517636850,tu van vien,1.0
2129515207635281,spam,1.0
2129515207635281,tu van vien,1.0
2129554977631304,spam,1.0
2129554977631304,tu van vien,1.0
2129678784285590,spam,1.0
2129678784285590,tu van vien,1.0
1746604563213534,bao hiem nhan tho,1.0
1746604563213534,chi phi bao hiem,1.0
1746604563213534,quyen loi bao hiem,1.0
28559132510365818,bao hiem chung,1.0
28559132510365818,spam,1.0
28573885165557219,bao hiem chung,1.0
28573885165557219,san pham va giai phap,1.0
28573885165557219,bao hiem lien ket dau tu,1.0
28585852974360438,canh bao lua dao,1.0
28585852974360438,spam,1.0
1745688996638424,chinh sach va quy trinh boi thuong,1.0
1745688996638424,giay to hop dong,1.0
1745701299970527,dich vu tu van,1.0
1745701299970527,ung dung di dong,1.0
1745701299970527,hop dong dien tu,1.0
1745913683282622,dich vu tu van,1.0
1745913683282622,ung dung di dong,1.0
1745913683282622,hop dong dien tu,1.0
1746484919892165,san pham va giai phap,1.0
1746484919892165,dieu khoan loai tru,1.0
1746484919892165,benh ho hap,1.0
1745956163278374,san pham va giai phap,1.0
1745956163278374,bao hiem suc khoe,1.0
1745956163278374,tham dinh suc khoe,1.0
1745956163278374,dieu khoan loai tru,1.0
1746102479930409,san pham va giai phap,1.0
1746102479930409,bao hiem suc khoe,1.0
1746102479930409,tham dinh suc khoe,1.0
1746102479930409,dieu khoan loai tru,1.0
1745914583282532,san pham va giai phap,1.0
1745914583282532,dieu khoan loai tru,1.0
1745914583282532,dong chi tra,1.0
1746061706601153,san pham va giai phap,1.0
1746061706601153,bao hiem ca nhan,1.0
1746061706601153,tinh canh tranh,1.0
1746544773219513,san pham va giai phap,1.0
1746544773219513,phi bao hiem,1.0
1746544773219513,tai tuc hop dong,1.0
1746544773219513,bao hiem tre em,1.0
1746510219889635,chi phí bảo hiểm,1.0
1746510219889635,sản phẩm bảo hiểm,1.0
1746947163179274,san pham va giai phap,1.0
1746947163179274,quyen loi bao hiem,1.0
2501928813644343,chinh sach va quy trinh boi thuong,1.0
2501928813644343,dich vu tu van,1.0
